2014-06-1730-right-terms,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1730-right-terms-720p-spa.mp4,24.3 MB
2014-06-1770-sell-sell-sell-part-ii,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1770-sell-sell-sell-part-ii-360p-spa.mp4,6.07 MB
2014-06-1770-sell-sell-sell-part-ii,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1770-sell-sell-sell-part-ii-720p-spa.mp4,12.8 MB
2014-06-1800-ask-listen-suggest,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1800-ask-listen-suggest-360p-spa.mp4,12.6 MB
2014-06-1800-ask-listen-suggest,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1800-ask-listen-suggest-720p-spa.mp4,33.9 MB
2014-06-1780-marketing,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1780-marketing-360p-spa.mp4,9.73 MB
2014-06-1780-marketing,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1780-marketing-720p-spa.mp4,25.5 MB
2014-06-1760-sell-sell-sell-part-i,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1760-sell-sell-sell-part-i-360p-spa.mp4,6.20 MB
2014-06-1760-sell-sell-sell-part-i,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1760-sell-sell-sell-part-i-720p-spa.mp4,12.8 MB
2014-06-1790-please-buy-something,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1790-please-buy-something-360p-spa.mp4,5.95 MB
2014-06-1790-please-buy-something,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1790-please-buy-something-720p-spa.mp4,15.4 MB
2014-06-1830-turn-inventory-quickly,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1830-turn-inventory-quickly-360p-spa.mp4,10.9 MB
2014-06-1830-turn-inventory-quickly,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1830-turn-inventory-quickly-720p-spa.mp4,27.9 MB
2014-06-1810-made-the-sale-missed-the-sale,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1810-made-the-sale-missed-the-sale-360p-spa.mp4,6.99 MB
2014-06-1810-made-the-sale-missed-the-sale,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1810-made-the-sale-missed-the-sale-720p-spa.mp4,18.2 MB
2014-06-1820-the-upsell,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1820-the-upsell-360p-spa.mp4,7.27 MB
2014-06-1820-the-upsell,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1820-the-upsell-720p-spa.mp4,18.8 MB
2014-06-1840-we-can-do-this,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1840-we-can-do-this-360p-spa.mp4,14.0 MB
2014-06-1840-we-can-do-this,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1840-we-can-do-this-720p-spa.mp4,35.6 MB
2014-06-1850-my-business-in-five-minutes,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1850-my-business-in-five-minutes-360p-spa.mp4,14.5 MB
2014-06-1850-my-business-in-five-minutes,720p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1850-my-business-in-five-minutes-720p-spa.mp4,36.7 MB
2014-06-1320-daily-job-search-meetings,360p,http://media2.ldscdn.org/assets/welfare/pef-self-reliance-curriculum/2014-06-1320-daily-job-search-meetings-360p-spa.mp4,5.98 MB
